,review_id,user_id,business_id,stars,useful,funny,cool,text,date,pc1,pc2,pc3
51,Jcjfo3dLDyowHefIFVtUqw,kwRb7jLY62vN3cSXsik8tg,nYuwfmjaYdeJgZU_Q_ugaA,2.0,0,0,0,Ordered dinner for 4 - delivered to Brentwood. The order was complete and delivered quickly but the food was sub-par and did not taste fresh.,2016-10-31 20:15:37,0.8393628,-1.6173054,-0.43855128
52,hAxJ8AjS6Ez5lc4Egj5qpA,49pxYyXRIfX5bei-SsPkSg,VbItL6RDULtnw4YvB6EhVg,4.0,1,1,2,"Jon's Bar & Grille is becoming one of my favorite places to frequent. The atmosphere is laid back, there is closed off outside seating (upstairs & down) & the food is really good. The biggest draw for me is the always changing craft beer menu. The best part is the bartenders are very knowledgable in regards to the beer selection.",2014-09-28 19:59:18,-0.01609042,1.6262411,-0.610386
53,BIf_A0I17z3d_8xYlwefqA,3TEFXR7z-pdLDUDX4SszIA,_aKr7POnacW_VizRKBpCiA,5.0,0,0,0,"Most amazing deli ever. Sandwichs are mind blowing.  Every week my boyfriend & I go, we always get the daily special & a regular sandwich off the menu. The ""Roberto"", ""Benton Park"", ""Mike's Beef & Cheddar"", & ""Turkey Supreme"" are my top 4 favs. All DELICIOUS. Great little spot & staff is the best. Definitely A+++",2014-08-13 00:18:27,0.74819314,0.33715612,0.38477334
54,8NigoXzeudTe-LXMCEaMzA,6DS0ioMScXLYLHxPO64O2w,U18r2iiKDtuXtwmiEnsmlQ,5.0,1,1,1,"Leckeres, selbst gemachtes Eis, wir testeten ""salty-caramel"" mit der frisch gemachten Waffel - einfach ein Traum - so muss Eis schmecken, die frisch gemachte Waffel war das I-Tüpfelchen und wertete das Eis enorm auf, im Gegensatz zu den sonst gereichten Industrie-""papp""waffeln.
Dazu kann man gemütlich am Boulevard sitzen oder das Eis an den Strand nehmen. Hier kommen wir sicher wieder.",2016-01-05 02:40:19,-0.13859802,-0.684875,0.75642294
55,n-qaCus7Y2yU-qKd4j45pQ,TxLwKy06j2ZYC4SLZuXp-w,bmz4siaejdjs4_yS_mYW4A,5.0,0,0,0,"Went with some of my family last week. Fantastic food, fantastic beer! Loved it and definitely will be back again. I had the shepherds pie and drunkin punkin. Dinner portions are large enough to carry out and have leftovers for the next meal.",2014-12-01 17:31:03,1.1344212,-0.45075557,-0.102559164
56,yulUa3ZqvMAq9Toqozm4Vg,AfWfOF4qwJcVn8By_PKf2A,oJ4ik-4PZe6gexxW-tSmsw,4.0,0,0,0,After perusing their menu for vegetarian goodies I decided to come here when I saw on their menu a Garden Sloppy Joe.  This vegetarian alternative was pretty good for a brewpub type of place.  There are many items on their menu that have the Vegetarian V next to it which means that I'll need to stop in again during my 2 week stay.  The waitress was friendly and helpful with my veggie questions.,2012-07-17 01:28:32,0.431409,-0.11036827,0.38178247
57,RtnEWtcuD7st8G2uADhwWQ,Di8i3q-kXRO-1qwpqHOcLA,psI9u_iVuWFcchWheFAySA,4.0,1,0,0,"Tasty comfort food for lunch with my mom -- no better way to spend a nice Saturday morning & afternoon!!

I have this tradition when my mom comes to visit that I take her out to eat at a different restaurant each time. It's been over 6 years since I've come to the Main Line, and we haven't visited the same restaurant twice. Out of all of these restaurants, she said Plate was by far her favorite meal. I'd probably have to agree with her on that one!

Friday night I looked here on Yelp at Plate's reviews, so I was skeptic about having good food here. The reason I decided to go here in the first place was because I really liked the menu: come on, tomato bisque soup with mini grilled cheese? You can't find an easier way to my heart than through that dish. So naturally, I was upset to read that the service and food were not up to other peoples' standards.

Well, I will agree on the service. Our waitress was less than enthusiastic to wait on us, although we did our best to be sweet and kind to her. My mom and I split the calamari as an appetizer, and it was definitely enough for 3 people. We didn't get any of the oft-spoken-about bread and hummus spread, but I assumed that was because we got our appetizer pretty quickly. I try the calamari everywhere, and Plate's version was very good, crunchy, with a little spicy aftertaste. Paired with the lemon zest and the Asian vinaigrette, it was a great start to the meal!

Our waitress didn't actually bring out any of our dishes; instead, someone from the kitchen did --- which was actually more pleasant since they were kinder. For the main meal, I ordered the Capri Sandwich with fresh mozzarella, tomato, grilled eggplant, basil pesto, all on a French baguette. My mother ordered the Ahi Tuna Burrito with complimentary small sides of guacamole, black beans, sour cream, chipotle aioli, and pico de gallo salsa. We shared a side order of the famous baked mac & cheese. Both of our dishes were around $10 and there were at least 2 servings in each one.

My sandwich was so fresh and bright that I initially thought I could eat the whole thing. I wanted to, really! The fresh tomato and cheese were strong but not overpowering and the pesto added a nice garlic taste to the eggplant. I wish I could make one of these sandwiches taste so good when I made it, but I suppose that's the point of going to a comfort food restaurant -- they make it for you! In the end, I couldn't finish the whole sandwich, especially after tasting how orgasmic the mac & cheese was. Better than my mom's, for sure, and that's really saying something! Even she agreed that she preferred this mac to her own. 

My mom's burrito was different but still tasty. I'm not one for tuna, but she assured me that the flavors were smoky and Chipotle with fresh spices. I tried some of it without the tuna and it sure did have a smoky but not overwhelming flavor. We both asked for half of our meals wrapped up because we were so stuffed we couldn't finish them. I ended up reheating mine for dinner and it was just as tasty.

The ambiance was casual yet refined, nothing out of the ordinary for Ardmore and Suburban Square. While we dined, we saw clientele ranging from young families with 2-4 year old children, to grandmother-mother-daughter, to high-school girls going out for lunch. The bill came to $45-50 and we took home a grocery shopping bag full of leftovers. If you think that we're getting 2 lunches and 2 dinners out of it, that's about $12 per person... not bad for how good the taste was!! 

Definitely somewhere I'd go again for lunch with friends or family. I enjoyed the experience and don't know why everyone else is so unhappy with the restaurant.",2011-03-20 14:47:29,0.4911398,-0.46849388,-0.2638926
58,OpBNCFY3wxS3_R9qfU9DAw,IsVeTPhHe0hpEAOmItIdng,j8JOZvfeHEfUWq3gEz6ABQ,5.0,0,0,0,"How can anyone not love this place? Wine, food, music, and a very relaxed setting. All at reasonable prices, too.",2014-02-06 16:38:12,0.324636,1.6200477,-1.3185453
59,l6ykafaz69KxnSPsrGPaOA,m8q0X8bt7UAlawSjbG0c7Q,qALmCdmmcRHl7gAXMoY30w,3.0,3,0,0,"Clean store.  Plenty of choices.  

Our first trip to an Indian store.  Bought a variety of ready-mix spice packets/boxes, frozen veggie that you can't find in American market, frozen meal, seasoned naan bread , herbal shampoo $5.  It was overwhelming because there are so many choices.  

The store has been there for about 20 years. Current owner has been there for about 8 years. Store sits in a plaza that is visible to passing traffic.",2013-08-07 16:48:07,-0.5781265,0.44399077,0.9433709
60,UDNL6bpCyvlP_agA6LkbeQ,RaHUuyVwFVm24OWW4GBoIA,jQBPO3rYkNwIaOdQS5ktgQ,5.0,0,0,0,"Came in for adult shake and desserts. Fantastic!!
Came back for espresso and ice cream. No espresso. Nbd. Plenty of nice hot coffee. Had the chocolate and the dinner mint ice cream sundae tipped with the hot fudge. Delish!!
Will be back!! Love it!!",2013-11-24 20:37:24,0.5556801,-0.39821634,0.4909559
61,u9S0fF0Hqqdj8AGYv15PSw,f7IdfRQoPkv-QmvnAAK3Bg,D4AJVjAiJULF04BjN7bhiA,2.0,0,0,0,"I really want to check out snackbar... it's been on my radar for awhile.  everytime I drive by on 20th, it just looks great.

The philly.com website says it opens daily at 1pm and has a daily pastries/coffee hour in the mornings at 8am... but this is simply not true.     When I called them - they said nope... open at 5PM for dinner.  Then I clicked on their website to see what time their own website says - and they don't even have a website!   pretty lame.  I still want to go though...",2008-09-19 19:31:50,-0.75763214,-0.043364827,-0.20724867
62,YtrClsP_4R9qNdoe1claLw,Xm1GQsQBpvLbXM92SpNM3Q,y5o2VSvj42KrXrotY3GTgA,5.0,5,0,3,"When I was a kid, any food without the suffix ""burger"" was gross to me. I didn't like anything Mexican, Chinese, or Italian unless it was plain and tasteless. Guo Bin changed my thinking on food in general, and Chinese food in specifics.

It seems antithetical that what I consider the best Chinese food in St. Louis isn't located on South Grand, or in the Asian-American part of Olive, but underneath a retirement home off of 170 and Delmar. The food here is the best Chinese food I've had outside of the three months I spent in China. The Szechuan Beef in particular is amazing, with a crispy outside, and an amazing sauce garnished with hot peppers. The General Tso's Chicken has enough garlic to ruin the evening of your significant other, and huge hunks of ginger that compliment the crispy chicken perfectly. Even their pot stickers are done well, and they come with a great sweet and sour sauce and a mustard/horseradish mix that will blow your sinuses away.

The cherry on top of the dining experience is the service. There is one waiter in particular who knows all the regulars, and if he doesn't know you, he treats you like one. Trust me; go here, and order something spicy. You won't be disappointed.",2012-11-12 01:00:52,0.8562543,-0.783877,0.894319
63,UCrMfMofBZ5dXNwGBfbJ_g,M2B2GCM16E6DOC_NwPRekQ,N-ej51lLtIl4TMC-Qb3k4A,5.0,1,0,0,"Craving sushi? This place is worth the drive south of Whyte Ave., especially if you have a teenage boy. My nephew crushed a lot of sushi at this all-you-can-eat, hole-in-the-wall joint and he loved it. My wife and I are there once a month. This is such a great place for dinner and the food -- and the sushi -- is uber tasty. Please, please, please check this place out!",2015-08-01 00:31:16,0.25680432,0.48470807,0.14489493
64,X-2eUaBTFL7Vb3IH6430jg,zejhY7mSVWETy51MUpLJ1g,m5-FtgWRd4qA7j0vaOXiXQ,5.0,1,1,1,"5 stars just beacause...it's Preservation Hall!  Looks like it will re-open during the New Orleans Jazz Fest - hurray!  What a cool little spot to catch ""real "" jazz music in its purest form.  I am not a jazz aficionado, but I had to come by here and pay my respects!  Hard to get a seat, but a steal to get in (maybe $10?  I don't remember).  Definitely a worthwhile experience.",2006-04-01 09:49:04,-0.90496707,1.0501697,-0.045137458
65,uAExWue9p8X-7rGCkm_B8w,5sfoC3K-9M5wS7fvE0K-gQ,eM5CowLA4lGmATovJrLRXQ,5.0,0,0,0,One of our favorite places to eat and it's a BYOB. The food is amazing and the service is fast. Also the prices are resonable. don't forget a cheesecake on your way out,2016-10-18 01:10:23,1.0045584,0.66098785,0.45136404
66,xbbytJQe-HDcny44kiev1Q,ThKECZmfkv9eTeb1Z966fQ,1MeIwdbTnZOBFCKOrgaxuw,5.0,2,0,0,I love this little Italian gem in Lafayette Square.  The atmosphere is so quaint and inviting.  They have a great menu and I've never had a bad glass of wine there.  Yum.,2008-01-04 21:07:03,0.65512466,1.8460383,-0.46565506
67,N9XDaAU_pbSiFaa1vQ260A,zNOlqFKz9oeojtZZjDG02g,1Pxg1AMf0rEn9QF__ZYoWw,5.0,0,0,0,Best sushi in Nashville! Service was great and food was fantastic! Will definitely be back! Thanks Mr. Choo :),2015-08-09 02:16:45,2.0500362,0.81111425,0.29968667
68,B6xZit8IaIHUo1k8KcOC9g,HDHA_fJ0p60lHqVl3-vkug,3-dQbvti2EpSfs9jKcyIjQ,2.0,0,0,0,"Food was OK, nothing special.  Overpriced.  Service is incredibly SLOW, whether they are busy or not.

Looks nice from the outside, as you are driving by.  Ends the minute you actually walk in.",2009-05-24 19:22:29,-0.21184967,-0.15768424,-0.7693173
69,_cZL2wUkZdvgO2RsolIcng,_7oKrfP6ReBd5yPh3Wa0Pw,gzln_L7ch8z-Ob6autmumw,4.0,0,0,0,"Staff was very freindly and place was clean. Good options for restricted diets like gluten free. Service was a little slow but food good. Reasonable pricing. Nice breakfast place! I only  took off a star for speed of service and the coffee was not great. For a breakfast place, I think good coffee is a must.",2018-08-05 22:15:44,0.49146387,-0.08058685,-0.5585684
70,J96EFyLE15P-VH5kCyxGWA,ifbY7DlrQep2hxR8WBGQbw,gwNlSSV0hGgNgTqPprj4FQ,2.0,7,5,8,"After going there several times going to Fresh I am sad to report my last visit was not up to par.  I went with a group of people and the service / product was not how it used to be and the price was outrageous to say the least.  I entered and was not greet by the staff  and I do understand that the group I was meeting with was taking up most the inside of Fresh, but a little acknowledgement would have went a long way.  Also, I ordered the Vienna Latte with an extra shot.  It not only was one of the worst espresso based drinks I have ever had, but it was EXPENSIVE $7+ for a coffee?!?!  After realizing the price for the drink I was put off by ordering any products.

I really love Fresh and obviously from prior posts I do praise their products, but this time it was one of the worst experiences I have had.",2012-08-15 11:39:43,-0.9563234,-0.78884053,-0.58053434
71,Oq-eO29qt_iGk3VwoIwJew,xC0EwX1RMsM99vVVisKLfQ,hDOx4ltBlXmGdR3b4RRGeQ,4.0,0,0,0,"Shilpa did a great job. Because of her schedule, I called to make an appointment and went on a Saturday afternoon. I was in and out again in ~15 minutes and was satisfied with the results as well as the price ($10, no student discount). I'd say it's about the same quality and a dollar more expensive than Aisha's Threading Salon.",2014-04-05 20:16:23,-1.2140211,-0.22227484,0.55623704
72,JHOjB7Qh4xt_TvRnGMUakg,ZLq1NwlXa7jjXwK0XHDhMw,S2Ho8yLxhKAa26pBAm6rxA,4.0,1,0,0,"The Bacon garlic Ousters were amazing, careful they come out HOT!  If you want oysters that taste like bacon, this is it.",2016-05-22 13:26:39,1.5384117,-0.5541848,0.9726023
